origin,strategy,communication_noise_multiplier,local_noise,communication_primitive,num_qubits,circuit_depth,partitioned_depth,num_partitions_requested,num_partitions_tested,noise_free_expectation,noisy_expectation,zne_expectation,noisy_error,zne_error,error_reduction,partition_time,shots,seed
dj_indep_11q,no,1.0,0.02,tp,11,12,32,5,5,0.0,0.049999999999999996,-0.01599999999999999,0.049999999999999996,0.01599999999999999,0.6800000000000002,0.002006053924560547,200,
dj_indep_11q,no,1.0,0.02,tp,11,12,35,6,6,0.09000000000000002,0.07999999999999999,-0.16199999999999992,0.010000000000000037,0.25199999999999995,-24.199999999999903,0.002741098403930664,200,
dj_indep_11q,no,1.1,0.02,tp,11,12,31,1,1,0.040000000000000036,-0.87,-0.9439999999999996,0.91,0.9839999999999997,-0.0813186813186809,0.0007929801940917969,200,
dj_indep_11q,no,1.1,0.02,tp,11,12,29,2,2,0.040000000000000036,0.04999999999999998,-0.18000000000000008,0.009999999999999946,0.2200000000000001,-21.000000000000128,0.0014989376068115234,200,
dj_indep_11q,no,1.1,0.02,tp,11,12,38,3,3,-0.14999999999999997,-0.11000000000000003,-0.05199999999999991,0.03999999999999994,0.09800000000000006,-1.4500000000000053,0.0016303062438964844,200,
dj_indep_11q,no,1.1,0.02,tp,11,12,32,4,4,0.010000000000000009,-0.049999999999999996,-0.07199999999999993,0.060000000000000005,0.08199999999999993,-0.3666666666666655,0.0016660690307617188,200,
dj_indep_11q,no,1.1,0.02,tp,11,12,32,5,5,-0.06000000000000005,0.010000000000000009,-0.08599999999999998,0.07000000000000006,0.025999999999999926,0.62857142857143,0.0017209053039550781,200,
dj_indep_11q,no,1.1,0.02,tp,11,12,35,6,6,0.0,0.06999999999999999,0.020000000000000004,0.06999999999999999,0.020000000000000004,0.7142857142857142,0.001748800277709961,200,
dj_indep_11q,no,1.2,0.02,tp,11,12,31,1,1,0.10000000000000003,-0.9,-0.8899999999999995,1.0,0.9899999999999995,0.010000000000000453,0.0008537769317626953,200,
dj_indep_11q,no,1.2,0.02,tp,11,12,29,2,2,0.06000000000000005,-0.020000000000000004,-0.05399999999999985,0.08000000000000006,0.11399999999999991,-0.4249999999999978,0.0014498233795166016,200,
dj_indep_11q,no,1.2,0.02,tp,11,12,38,3,3,-0.010000000000000009,0.010000000000000009,-0.17799999999999996,0.020000000000000018,0.16799999999999995,-7.399999999999991,0.0016450881958007812,200,
dj_indep_11q,no,1.2,0.02,tp,11,12,32,4,4,0.050000000000000044,0.049999999999999996,-0.05599999999999997,4.85722573273506e-17,0.10600000000000001,-2182315705148673.8,0.0018568038940429688,200,
dj_indep_11q,no,1.2,0.02,tp,11,12,32,5,5,0.09000000000000002,0.039999999999999994,0.016000000000000007,0.05000000000000003,0.07400000000000001,-0.4799999999999993,0.0017218589782714844,200,
dj_indep_11q,no,1.2,0.02,tp,11,12,35,6,6,-0.010000000000000009,0.12000000000000002,-0.005999999999999984,0.13000000000000003,0.004000000000000025,0.969230769230769,0.0017268657684326172,200,
dj_indep_16q,no,1.0,0.001,tp,16,17,46,1,1,-0.06000000000000005,1.0,0.9820000000000001,1.06,1.0420000000000003,0.016981132075471504,0.0011179447174072266,200,
dj_indep_16q,no,1.0,0.001,tp,16,17,44,2,2,-0.12000000000000005,-1.734723475976807e-18,-0.10800000000000012,0.12000000000000005,0.011999999999999927,0.9000000000000007,0.0027260780334472656,200,
dj_indep_16q,no,1.0,0.001,tp,16,17,36,3,3,-0.050000000000000044,-0.030000000000000016,-0.08399999999999991,0.020000000000000028,0.033999999999999864,-0.6999999999999907,0.003975868225097656,200,
